,prov_code,prov_name,year,all_wm_prov,knows_wm_prov,total_pop,ethnic_turkish,ethnic_kurdish,ln_casualty,ln_gdppc_cons,divorce_rate_ma5,mosques_perk,ceasefire,fm_diff_educ
1858,60,TOKAT,2017,4,4,602086,100,0,3.7841897,4.1766233,1.042,1.9465657,0,-0.10898855
1859,60,Tokat,2018,,,,,,,,1.078,,0,-0.10917038
1860,61,Trabzon,1986,,,,,,,,,,0,
1861,61,Trabzon,1987,,,,,,,,,,0,
1862,61,Trabzon,1988,,,,,,,,,,0,
1863,61,Trabzon,1991,,,,,,,,,,0,
1864,61,Trabzon,1992,,,,,,,,,,0,
1865,61,Trabzon,1993,,,,,,,,,,0,
1866,61,Trabzon,1994,,,,,,,,,,0,
1867,61,Trabzon,1995,,,,,,,,,,0,
1868,61,Trabzon,1996,,,,,,,,,,0,
1869,61,Trabzon,1997,,,,,,,,,,0,
1870,61,Trabzon,1998,,,,,,,,,,0,
1871,61,Trabzon,1999,,,,,,,,,,0,
1872,61,Trabzon,2000,,,,,,,,,,0,
1873,61,trabzon,2001,,,,,,,,,,0,
1874,61,trabzon,2002,,,,,,,,0.88,,0,
1875,61,trabzon,2003,,,,,,,,0.965,,0,
1876,61,trabzon,2004,,,,,,,,0.95666665,,0,
1877,61,trabzon,2005,,,,,,,,0.9375,,0,
1878,61,trabzon,2006,,,,,,,,0.904,,0,
1879,61,trabzon,2007,,,,,,,4.2537136,0.862,,0,
1880,61,trabzon,2008,,,,,,,4.2609677,0.796,,0,
1881,61,trabzon,2009,,,,,,,4.209758,0.756,,0,-0.10618946
1882,61,TRABZON,2010,1,1,763714,99.3354,0.6645989,1.0986123,4.284175,0.76,2.4917705,0,-0.1135055
1883,61,TRABZON,2011,1,1,757353,99.3354,0.6645989,1.0986123,4.382433,0.762,2.5311842,0,-0.11803165
1884,61,TRABZON,2012,0,0,757898,99.3354,0.6645989,1.0986123,4.422197,0.792,2.5755444,0,-0.114780545
1885,61,TRABZON,2013,0,0,758237,99.3354,0.6645989,1.0986123,4.4763045,0.816,2.5889003,1,-0.11315477
1886,61,TRABZON,2014,2,2,766782,99.3354,0.6645989,1.0986123,4.5072975,0.83,2.6004784,1,-0.11428264
1887,61,TRABZON,2015,4,4,768417,99.3354,0.6645989,1.0986123,4.564262,0.828,2.6092603,0,-0.11087081
1888,61,TRABZON,2016,5,5,779379,99.3354,0.6645989,1.0986123,4.5725417,0.848,2.5956564,0,-0.1019201
1889,61,TRABZON,2017,4,4,786326,99.3354,0.6645989,1.0986123,4.5946198,0.846,2.5803547,0,-0.09805301
1890,61,Trabzon,2018,,,,,,,,0.856,,0,-0.09720728
1891,62,Tunceli,1986,,,,,,,,,,0,
1892,62,Tunceli,1987,,,,,,,,,,0,
1893,62,Tunceli,1988,,,,,,,,,,0,
1894,62,Tunceli,1991,,,,,,,,,,0,
1895,62,Tunceli,1992,,,,,,,,,,0,
1896,62,Tunceli,1993,,,,,,,,,,0,
1897,62,Tunceli,1994,,,,,,,,,,0,
1898,62,Tunceli,1995,,,,,,,,,,0,
1899,62,Tunceli,1996,,,,,,,,,,0,
1900,62,Tunceli,1997,,,,,,,,,,0,
1901,62,Tunceli,1998,,,,,,,,,,0,
1902,62,Tunceli,1999,,,,,,,,,,0,
1903,62,Tunceli,2000,,,,,,,,,,0,
1904,62,tunceli,2001,,,,,,,,,,0,
1905,62,tunceli,2002,,,,,,,,1.16,,0,
1906,62,tunceli,2003,,,,,,,,1.085,,0,
1907,62,tunceli,2004,,,,,,,,1.1066667,,0,
1908,62,tunceli,2005,,,,,,,,1.0975,,0,
1909,62,tunceli,2006,,,,,,,,1.08,,0,
1910,62,tunceli,2007,,,,,,,4.212152,1.106,,0,
1911,62,tunceli,2008,,,,,,,4.1914473,1.176,,0,
1912,62,tunceli,2009,,,,,,,4.250823,1.152,,0,-0.13273771
1913,62,TUNCELI,2010,0,0,76699,12.5,87.5,7.501082,4.420698,1.162,1.5254437,0,-0.11536272
1914,62,TUNCELI,2011,0,0,85062,12.5,87.5,7.501082,4.3846464,1.272,1.3754673,0,-0.118716806
1915,62,TUNCELI,2012,0,0,86276,12.5,87.5,7.501082,4.4422865,1.246,1.3908851,0,-0.10352543
1916,62,TUNCELI,2013,0,0,85428,12.5,87.5,7.501082,4.5048785,1.272,1.5217493,1,-0.102878004
1917,62,TUNCELI,2014,1,1,86527,12.5,87.5,7.501082,4.516808,1.346,1.063252,1,-0.110890836
1918,62,TUNCELI,2015,0,0,86076,12.5,87.5,7.501082,4.5611196,1.378,1.0688229,0,-0.11812487
1919,62,TUNCELI,2016,0,0,82193,12.5,87.5,7.501082,4.6525555,1.374,1.1193167,0,-0.11256346
1920,62,TUNCELI,2017,0,0,82498,12.5,87.5,7.501082,4.691852,1.466,1.1151786,0,-0.119231224
1921,62,Tunceli,2018,,,,,,,,1.478,,0,-0.13078189
1922,63,Sanliurfa,1986,,,,,,,,,,0,
1923,63,Sanliurfa,1987,,,,,,,,,,0,
1924,63,Sanliurfa,1988,,,,,,,,,,0,
1925,63,Sanliurfa,1991,,,,,,,,,,0,
1926,63,Sanliurfa,1992,,,,,,,,,,0,
1927,63,Sanliurfa,1993,,,,,,,,,,0,
1928,63,Sanliurfa,1994,,,,,,,,,,0,
1929,63,Sanliurfa,1995,,,,,,,,,,0,
1930,63,Sanliurfa,1996,,,,,,,,,,0,
1931,63,Sanliurfa,1997,,,,,,,,,,0,
1932,63,Sanliurfa,1998,,,,,,,,,,0,
1933,63,Sanliurfa,1999,,,,,,,,,,0,
1934,63,Sanliurfa,2000,,,,,,,,,,0,
1935,63,sanliurfa,2001,,,,,,,,,,0,
1936,63,sanliurfa,2002,,,,,,,,0.41,,0,
1937,63,sanliurfa,2003,,,,,,,,0.455,,0,
1938,63,sanliurfa,2004,,,,,,,,0.48333332,,0,
1939,63,sanliurfa,2005,,,,,,,,0.505,,0,
1940,63,sanliurfa,2006,,,,,,,,0.512,,0,
1941,63,sanliurfa,2007,,,,,,,3.4956522,0.54,,0,
1942,63,sanliurfa,2008,,,,,,,3.486631,0.556,,0,
1943,63,sanliurfa,2009,,,,,,,3.4299085,0.544,,0,-0.06984255
1944,63,SANLIURFA,2010,5,5,1663371,17.453814,60.255898,4.4188404,3.5822623,0.54,0.9504795,0,-0.076853596
1945,63,SANLIURFA,2011,3,3,1716254,17.453814,60.255898,4.4188404,3.6393087,0.528,0.94042027,0,-0.0861543
1946,63,SANLIURFA,2012,4,3,1762075,17.453814,60.255898,4.4188404,3.6479623,0.496,0.99598485,0,-0.08375029
1947,63,SANLIURFA,2013,2,2,1801980,17.453814,60.255898,4.4188404,3.674466,0.454,1.0050056,1,-0.08405486
1948,63,SANLIURFA,2014,7,7,1845667,17.453814,60.255898,4.4188404,3.686262,0.456,1.0018059,1,-0.08492141
1949,63,SANLIURFA,2015,2,2,1892320,17.453814,60.255898,4.4188404,3.7574394,0.47,1.0051154,0,-0.08547125
1950,63,SANLIURFA,2016,7,7,1940627,17.453814,60.255898,4.4188404,3.7610903,0.488,1.0074064,0,-0.086802185
1951,63,SANLIURFA,2017,9,9,1985753,17.453814,60.255898,4.4188404,3.81263,0.514,1.0041531,0,-0.08449792
1952,63,Sanliurfa,2018,,,,,,,,0.534,,0,-0.08700512
1953,64,Usak,1986,,,,,,,,,,0,
1954,64,Usak,1987,,,,,,,,,,0,
1955,64,Usak,1988,,,,,,,,,,0,
1956,64,Usak,1991,,,,,,,,,,0,
1957,64,Usak,1992,,,,,,,,,,0,
1958,64,Usak,1993,,,,,,,,,,0,
1959,64,Usak,1994,,,,,,,,,,0,
1960,64,Usak,1995,,,,,,,,,,0,
1961,64,Usak,1996,,,,,,,,,,0,
1962,64,Usak,1997,,,,,,,,,,0,
1963,64,Usak,1998,,,,,,,,,,0,
1964,64,Usak,1999,,,,,,,,,,0,
1965,64,Usak,2000,,,,,,,,,,0,
1966,64,usak,2001,,,,,,,,,,0,
1967,64,usak,2002,,,,,,,,3.18,,0,
1968,64,usak,2003,,,,,,,,3.035,,0,
1969,64,usak,2004,,,,,,,,2.84,,0,
1970,64,usak,2005,,,,,,,,2.6925,,0,
1971,64,usak,2006,,,,,,,,2.608,,0,
1972,64,usak,2007,,,,,,,4.1414895,2.38,,0,
1973,64,usak,2008,,,,,,,4.219531,2.202,,0,
1974,64,usak,2009,,,,,,,4.179503,2.196,,0,-0.07181221
1975,64,USAK,2010,1,1,338019,100,0,0,4.2693286,2.18,1.573876,0,-0.077218354
1976,64,USAK,2011,1,1,339731,100,0,0,4.4160595,2.184,1.5777189,0,-0.084235504
1977,64,USAK,2012,1,1,342269,100,0,0,4.444972,2.21,1.5893931,0,-0.08014876
1978,64,USAK,2013,5,5,346508,100,0,0,4.4827113,2.284,1.5786071,1,-0.07995497
1979,64,USAK,2014,2,2,349459,100,0,0,4.5015244,2.232,1.5681381,1,-0.080160886
1980,64,USAK,2015,2,2,353048,100,0,0,4.5054,2.254,1.5521969,0,-0.079916224
1981,64,USAK,2016,1,1,358736,100,0,0,4.5456824,2.22,1.5415236,0,-0.077524066
1982,64,USAK,2017,2,2,364971,100,0,0,4.6128798,2.166,1.5234087,0,-0.07370725
1983,64,Usak,2018,,,,,,,,2.104,,0,-0.07438132
1984,65,Van,1986,,,,,,,,,,0,
1985,65,Van,1987,,,,,,,,,,0,
1986,65,Van,1988,,,,,,,,,,0,
1987,65,Van,1991,,,,,,,,,,0,
1988,65,Van,1992,,,,,,,,,,0,
1989,65,Van,1993,,,,,,,,,,0,
1990,65,Van,1994,,,,,,,,,,0,
1991,65,Van,1995,,,,,,,,,,0,
1992,65,Van,1996,,,,,,,,,,0,
1993,65,Van,1997,,,,,,,,,,0,
1994,65,Van,1998,,,,,,,,,,0,
1995,65,Van,1999,,,,,,,,,,0,
1996,65,Van,2000,,,,,,,,,,0,
1997,65,van,2001,,,,,,,,,,0,
1998,65,van,2002,,,,,,,,0.09,,0,
1999,65,van,2003,,,,,,,,0.1,,0,
2000,65,van,2004,,,,,,,,0.11,,0,
2001,65,van,2005,,,,,,,,0.1125,,0,
2002,65,van,2006,,,,,,,,0.114,,0,
2003,65,van,2007,,,,,,,3.405048,0.13,,0,
2004,65,van,2008,,,,,,,3.4209278,0.142,,0,
2005,65,van,2009,,,,,,,3.3807,0.148,,0,-0.08670458
2006,65,VAN,2010,4,1,1035418,22.318968,77.20453,6.951772,3.4645302,0.172,1.2362157,0,-0.090113595
2007,65,VAN,2011,3,3,1022532,22.318968,77.20453,6.951772,3.591211,0.2,1.2654861,0,-0.10095531
2008,65,VAN,2012,2,2,1051975,22.318968,77.20453,6.951772,3.698391,0.214,1.2833004,0,-0.09862174
2009,65,VAN,2013,1,1,1070113,22.318968,77.20453,6.951772,3.7255044,0.22,1.2652869,1,-0.09838072
2010,65,VAN,2014,3,3,1085542,22.318968,77.20453,6.951772,3.7052822,0.242,1.2592788,1,-0.099044204
2011,65,VAN,2015,0,0,1096397,22.318968,77.20453,6.951772,3.6999066,0.256,1.2468112,0,-0.09742439
2012,65,VAN,2016,4,4,1100190,22.318968,77.20453,6.951772,3.789553,0.266,1.2670538,0,-0.09569271
2013,65,VAN,2017,2,2,1106891,22.318968,77.20453,6.951772,3.8136373,0.278,1.2720313,0,-0.092794016
2014,65,Van,2018,,,,,,,,0.304,,0,-0.095713824
2015,66,Yozgat,1986,,,,,,,,,,0,
2016,66,Yozgat,1987,,,,,,,,,,0,
2017,66,Yozgat,1988,,,,,,,,,,0,
2018,66,Yozgat,1991,,,,,,,,,,0,
2019,66,Yozgat,1992,,,,,,,,,,0,
2020,66,Yozgat,1993,,,,,,,,,,0,
2021,66,Yozgat,1994,,,,,,,,,,0,
2022,66,Yozgat,1995,,,,,,,,,,0,
2023,66,Yozgat,1996,,,,,,,,,,0,
2024,66,Yozgat,1997,,,,,,,,,,0,
2025,66,Yozgat,1998,,,,,,,,,,0,
2026,66,Yozgat,1999,,,,,,,,,,0,
2027,66,Yozgat,2000,,,,,,,,,,0,
2028,66,yozgat,2001,,,,,,,,,,0,
2029,66,yozgat,2002,,,,,,,,1.83,,0,
2030,66,yozgat,2003,,,,,,,,1.89,,0,
2031,66,yozgat,2004,,,,,,,,1.8633333,,0,
2032,66,yozgat,2005,,,,,,,,1.815,,0,
2033,66,yozgat,2006,,,,,,,,1.75,,0,
2034,66,yozgat,2007,,,,,,,3.8750894,1.658,,0,
2035,66,yozgat,2008,,,,,,,3.8909097,1.544,,0,
2036,66,yozgat,2009,,,,,,,3.890401,1.438,,0,-0.09787924
2037,66,YOZGAT,2010,0,0,476096,97.34388,1.3280612,0,4.003506,1.386,1.9869943,0,-0.10655758
2038,66,YOZGAT,2011,1,1,465696,97.34388,1.3280612,0,4.1011133,1.37,2.0528414,0,-0.116007924
2039,66,YOZGAT,2012,2,2,453211,97.34388,1.3280612,0,4.092907,1.36,2.1204252,0,-0.119825825
2040,66,YOZGAT,2013,0,0,444211,97.34388,1.3280612,0,4.150526,1.382,2.172391,1,-0.11970933
2041,66,YOZGAT,2014,2,2,432560,97.34388,1.3280612,0,4.1848283,1.424,2.2401516,1,-0.12523186
2042,66,YOZGAT,2015,0,0,419440,97.34388,1.3280612,0,4.2639766,1.456,2.310223,0,-0.12706292
2043,66,YOZGAT,2016,1,1,421041,97.34388,1.3280612,0,4.2882795,1.478,2.318064,0,-0.12805606
2044,66,YOZGAT,2017,6,6,418650,97.34388,1.3280612,0,4.3052883,1.478,2.3456347,0,-0.1224964
2045,66,Yozgat,2018,,,,,,,,1.408,,0,-0.12577324
2046,67,Zonguldak,1986,,,,,,,,,,0,
2047,67,Zonguldak,1987,,,,,,,,,,0,
2048,67,Zonguldak,1988,,,,,,,,,,0,
2049,67,Zonguldak,1991,,,,,,,,,,0,
2050,67,Zonguldak,1992,,,,,,,,,,0,
2051,67,Zonguldak,1993,,,,,,,,,,0,
2052,67,Zonguldak,1994,,,,,,,,,,0,
2053,67,Zonguldak,1995,,,,,,,,,,0,
2054,67,Zonguldak,1996,,,,,,,,,,0,
2055,67,Zonguldak,1997,,,,,,,,,,0,
2056,67,Zonguldak,1998,,,,,,,,,,0,
2057,67,Zonguldak,1999,,,,,,,,,,0,
2058,67,Zonguldak,2000,,,,,,,,,,0,
2059,67,zonguldak,2001,,,,,,,,,,0,
2060,67,zonguldak,2002,,,,,,,,2.03,,0,
2061,67,zonguldak,2003,,,,,,,,2.135,,0,
2062,67,zonguldak,2004,,,,,,,,2.2633333,,0,
2063,67,zonguldak,2005,,,,,,,,2.185,,0,
2064,67,zonguldak,2006,,,,,,,,2.102,,0,
2065,67,zonguldak,2007,,,,,,,4.0575247,2.022,,0,
2066,67,zonguldak,2008,,,,,,,4.032527,1.932,,0,
2067,67,zonguldak,2009,,,,,,,3.9576526,1.808,,0,-0.09537426
2068,67,ZONGULDAK,2010,1,1,619703,99.40778,0,0,4.061021,1.796,2.312398,0,-0.10379748
2069,67,ZONGULDAK,2011,6,6,612406,99.40778,0,0,4.225399,1.772,2.3628116,0,-0.10855523
2070,67,ZONGULDAK,2012,0,0,606527,99.40778,0,0,4.2266345,1.754,2.4137425,0,-0.106579274
2071,67,ZONGULDAK,2013,3,3,601567,99.40778,0,0,4.3065844,1.722,2.4452803,1,-0.10720639
2072,67,ZONGULDAK,2014,5,5,598796,99.40778,0,0,4.3358145,1.668,2.4682863,1,-0.11056648
2073,67,ZONGULDAK,2015,1,1,595907,99.40778,0,0,4.3686843,1.666,2.4802527,0,-0.10951279
2074,67,ZONGULDAK,2016,4,3,597524,99.40778,0,0,4.412687,1.692,2.5053387,0,-0.10688239
2075,67,ZONGULDAK,2017,4,4,596892,99.40778,0,0,4.4924755,1.716,2.5146928,0,-0.10375255
2076,67,Zonguldak,2018,,,,,,,,1.702,,0,-0.10792819
2077,68,Aksaray,1991,,,,,,,,,,0,
2078,68,Aksaray,1992,,,,,,,,,,0,
2079,68,Aksaray,1993,,,,,,,,,,0,
2080,68,Aksaray,1994,,,,,,,,,,0,
2081,68,Aksaray,1995,,,,,,,,,,0,
2082,68,Aksaray,1996,,,,,,,,,,0,
2083,68,Aksaray,1997,,,,,,,,,,0,
2084,68,Aksaray,1998,,,,,,,,,,0,
2085,68,Aksaray,1999,,,,,,,,,,0,
2086,68,Aksaray,2000,,,,,,,,,,0,
2087,68,aksaray,2001,,,,,,,,,,0,
2088,68,aksaray,2002,,,,,,,,2.59,,0,
2089,68,aksaray,2003,,,,,,,,2.74,,0,
2090,68,aksaray,2004,,,,,,,,2.67,,0,
2091,68,aksaray,2005,,,,,,,,2.5175,,0,
2092,68,aksaray,2006,,,,,,,,2.46,,0,
2093,68,aksaray,2007,,,,,,,3.9839153,2.39,,0,
2094,68,aksaray,2008,,,,,,,3.9938662,2.204,,0,
2095,68,aksaray,2009,,,,,,,3.9789684,2.234,,0,-0.07664087
2096,68,AKSARAY,2010,1,1,377505,100,0,0.6931472,4.0842037,2.354,1.4966689,0,-0.08098957
2097,68,AKSARAY,2011,0,0,378823,100,0,0.6931472,4.172206,2.384,1.4967412,0,-0.090812534
2098,68,AKSARAY,2012,3,3,379915,100,0,0.6931472,4.171347,2.346,1.5292895,0,-0.0881062
2099,68,AKSARAY,2013,2,2,382806,100,0,0.6931472,4.22324,2.358,1.51774,1,-0.08703795
2100,68,AKSARAY,2014,0,0,384252,100,0,0.6931472,4.3196316,2.206,1.519836,1,-0.08603737
2101,68,AKSARAY,2015,4,4,386514,100,0,0.6931472,4.400545,2.076,1.5109414,0,-0.08931373
2102,68,AKSARAY,2016,1,1,396673,100,0,0.6931472,4.383645,2.016,1.5024971,0,-0.07932803
2103,68,AKSARAY,2017,2,2,402404,100,0,0.6931472,4.446467,2.022,1.4860687,0,-0.07758643
2104,68,Aksaray,2018,,,,,,,,2.008,,0,-0.07881105
2105,69,Bayburt,1991,,,,,,,,,,0,
2106,69,Bayburt,1992,,,,,,,,,,0,
2107,69,Bayburt,1993,,,,,,,,,,0,
2108,69,Bayburt,1994,,,,,,,,,,0,
2109,69,Bayburt,1995,,,,,,,,,,0,
2110,69,Bayburt,1996,,,,,,,,,,0,
2111,69,Bayburt,1997,,,,,,,,,,0,
2112,69,Bayburt,1998,,,,,,,,,,0,
2113,69,Bayburt,1999,,,,,,,,,,0,
2114,69,Bayburt,2000,,,,,,,,,,0,
2115,69,bayburt,2001,,,,,,,,,,0,
2116,69,bayburt,2002,,,,,,,,0.58,,0,
2117,69,bayburt,2003,,,,,,,,0.84,,0,
2118,69,bayburt,2004,,,,,,,,0.82,,0,
2119,69,bayburt,2005,,,,,,,,0.76,,0,
2120,69,bayburt,2006,,,,,,,,0.686,,0,
2121,69,bayburt,2007,,,,,,,3.8664033,0.742,,0,
2122,69,bayburt,2008,,,,,,,3.826702,0.596,,0,
2123,69,bayburt,2009,,,,,,,3.886053,0.568,,0,-0.15916166
2124,69,BAYBURT,2010,0,0,74412,94.37827,5.621731,0.6931472,4.010104,0.578,3.2118475,0,-0.16704431
2125,69,BAYBURT,2011,0,0,76724,94.37827,5.621731,0.6931472,4.0345373,0.618,3.1411293,0,-0.18452865
2126,69,BAYBURT,2012,0,0,75797,94.37827,5.621731,0.6931472,4.1610518,0.568,3.2191248,0,-0.17880629
2127,69,BAYBURT,2013,0,0,75620,94.37827,5.621731,0.6931472,4.1987534,0.612,3.2398837,1,-0.17255689
2128,69,BAYBURT,2014,0,0,80607,94.37827,5.621731,0.6931472,4.1505184,0.598,3.0890617,1,-0.17446996
2129,69,BAYBURT,2015,0,0,78550,94.37827,5.621731,0.6931472,4.2496467,0.636,3.1699555,0,-0.16923553
2130,69,BAYBURT,2016,1,1,90154,94.37827,5.621731,0.6931472,4.1758003,0.652,2.795217,0,-0.15545005
2131,69,BAYBURT,2017,0,0,80417,94.37827,5.621731,0.6931472,4.286869,0.654,3.1212306,0,-0.15681246
2132,69,Bayburt,2018,,,,,,,,0.658,,0,-0.14571112
2133,70,Karaman,1991,,,,,,,,,,0,
2134,70,Karaman,1992,,,,,,,,,,0,
2135,70,Karaman,1993,,,,,,,,,,0,
2136,70,Karaman,1994,,,,,,,,,,0,
2137,70,Karaman,1995,,,,,,,,,,0,
2138,70,Karaman,1996,,,,,,,,,,0,
2139,70,Karaman,1997,,,,,,,,,,0,
2140,70,Karaman,1998,,,,,,,,,,0,
2141,70,Karaman,1999,,,,,,,,,,0,
2142,70,Karaman,2000,,,,,,,,,,0,
2143,70,karaman,2001,,,,,,,,,,0,
2144,70,karaman,2002,,,,,,,,1.89,,0,
2145,70,karaman,2003,,,,,,,,1.78,,0,
2146,70,karaman,2004,,,,,,,,1.7066667,,0,
2147,70,karaman,2005,,,,,,,,1.7975,,0,
2148,70,karaman,2006,,,,,,,,1.744,,0,
2149,70,karaman,2007,,,,,,,4.374293,1.65,,0,
2150,70,karaman,2008,,,,,,,4.3827434,1.58,,0,
2151,70,karaman,2009,,,,,,,4.347163,1.538,,0,-0.08524527
2152,70,KARAMAN,2010,2,2,232633,100,0,0,4.242366,1.494,2.1321137,0,-0.092114344
2153,70,KARAMAN,2011,1,1,234005,100,0,0,4.375859,1.6,2.1324332,0,-0.09457375
2154,70,KARAMAN,2012,0,0,235424,100,0,0,4.4883213,1.69,2.1110847,0,-0.088458374
2155,70,KARAMAN,2013,0,0,237939,100,0,0,4.599569,1.784,2.0929735,1,-0.08424713
2156,70,KARAMAN,2014,3,3,240362,100,0,0,4.6101985,1.866,2.063554,1,-0.08812329
2157,70,KARAMAN,2015,5,4,242196,100,0,0,4.668018,1.9,2.047928,0,-0.08683057
2158,70,KARAMAN,2016,2,2,245610,100,0,0,4.6483364,1.832,2.0438907,0,-0.0725698
2159,70,KARAMAN,2017,0,0,246672,100,0,0,4.734858,1.778,2.043199,0,-0.07787372
2160,70,Karaman,2018,,,,,,,,1.78,,0,-0.07580051
2161,71,Kirikkale,1991,,,,,,,,,,0,
2162,71,Kirikkale,1992,,,,,,,,,,0,
2163,71,Kirikkale,1993,,,,,,,,,,0,
2164,71,Kirikkale,1994,,,,,,,,,,0,
2165,71,Kirikkale,1995,,,,,,,,,,0,
2166,71,Kirikkale,1996,,,,,,,,,,0,
2167,71,Kirikkale,1997,,,,,,,,,,0,
2168,71,Kirikkale,1998,,,,,,,,,,0,
2169,71,Kirikkale,1999,,,,,,,,,,0,
2170,71,Kirikkale,2000,,,,,,,,,,0,
2171,71,kirikkale,2001,,,,,,,,,,0,
2172,71,kirikkale,2002,,,,,,,,1.49,,0,
2173,71,kirikkale,2003,,,,,,,,1.435,,0,
2174,71,kirikkale,2004,,,,,,,,1.5033333,,0,
2175,71,kirikkale,2005,,,,,,,,1.56,,0,
2176,71,kirikkale,2006,,,,,,,,1.612,,0,
2177,71,kirikkale,2007,,,,,,,4.1199408,1.664,,0,
2178,71,kirikkale,2008,,,,,,,4.172823,1.684,,0,
2179,71,kirikkale,2009,,,,,,,4.10886,1.734,,0,-0.15546356
2180,71,KIRIKKALE,2010,0,0,276647,100,0,0,4.207788,1.82,1.2506913,0,-0.16138142
2181,71,KIRIKKALE,2011,2,2,274992,100,0,0,4.372667,1.906,1.2727643,0,-0.16964658
2182,71,KIRIKKALE,2012,0,0,274727,100,0,0,4.3614044,1.978,1.284912,0,-0.17349824
2183,71,KIRIKKALE,2013,1,1,274658,100,0,0,4.4126225,2.056,1.2852347,1,-0.17462158
2184,71,KIRIKKALE,2014,1,1,271092,100,0,0,4.4002967,2.084,1.3095186,1,-0.17896569
2185,71,KIRIKKALE,2015,4,4,270271,100,0,0,4.4523687,2.096,1.3134965,0,-0.17424926
2186,71,KIRIKKALE,2016,1,1,277984,100,0,0,4.445763,2.046,1.3022332,0,-0.17578927
2187,71,KIRIKKALE,2017,0,0,278749,100,0,0,4.632452,1.952,1.3058343,0,-0.1700803
2188,71,Kirikkale,2018,,,,,,,,1.942,,0,-0.16599372
2189,72,Batman,1991,,,,,,,,,,0,
2190,72,Batman,1992,,,,,,,,,,0,
2191,72,Batman,1993,,,,,,,,,,0,
2192,72,Batman,1994,,,,,,,,,,0,
2193,72,Batman,1995,,,,,,,,,,0,
2194,72,Batman,1996,,,,,,,,,,0,
2195,72,Batman,1997,,,,,,,,,,0,
2196,72,Batman,1998,,,,,,,,,,0,
2197,72,Batman,1999,,,,,,,,,,0,
2198,72,Batman,2000,,,,,,,,,,0,
2199,72,batman,2001,,,,,,,,,,0,
2200,72,batman,2002,,,,,,,,0.16,,0,
2201,72,batman,2003,,,,,,,,0.165,,0,
2202,72,batman,2004,,,,,,,,0.16333333,,0,
2203,72,batman,2005,,,,,,,,0.1725,,0,
2204,72,batman,2006,,,,,,,,0.186,,0,
2205,72,batman,2007,,,,,,,3.7042034,0.194,,0,
2206,72,batman,2008,,,,,,,3.747629,0.196,,0,
2207,72,batman,2009,,,,,,,3.6540928,0.21,,0,-0.11976864
2208,72,BATMAN,2010,1,1,510200,2.225303,73.296364,6.4002576,3.7975702,0.226,1.1779695,0,-0.12829666
2209,72,BATMAN,2011,0,0,524499,2.225303,73.296364,6.4002576,3.9004476,0.224,1.1515751,0,-0.13544339
2210,72,BATMAN,2012,1,1,534205,2.225303,73.296364,6.4002576,3.8856046,0.232,1.1587312,0,-0.13526523
2211,72,BATMAN,2013,4,4,547581,2.225303,73.296364,6.4002576,3.8852813,0.256,1.170603,1,-0.13258313
2212,72,BATMAN,2014,6,6,557593,2.225303,73.296364,6.4002576,3.8770971,0.286,1.1549643,1,-0.12890695
2213,72,BATMAN,2015,0,0,566633,2.225303,73.296364,6.4002576,3.8726332,0.32,1.1365381,0,-0.128984
2214,72,BATMAN,2016,3,3,576899,2.225303,73.296364,6.4002576,3.9065552,0.356,1.1544482,0,-0.1263626
2215,72,BATMAN,2017,1,1,585252,2.225303,73.296364,6.4002576,3.994557,0.364,1.16531,0,-0.122702405
2216,72,Batman,2018,,,,,,,,0.372,,0,-0.12195592
2217,73,Sirnak,1991,,,,,,,,,,0,
2218,73,Sirnak,1992,,,,,,,,,,0,
2219,73,Sirnak,1993,,,,,,,,,,0,
2220,73,Sirnak,1994,,,,,,,,,,0,
2221,73,Sirnak,1995,,,,,,,,,,0,
2222,73,Sirnak,1996,,,,,,,,,,0,
2223,73,Sirnak,1997,,,,,,,,,,0,
2224,73,Sirnak,1998,,,,,,,,,,0,
2225,73,Sirnak,1999,,,,,,,,,,0,
2226,73,Sirnak,2000,,,,,,,,,,0,
2227,73,sirnak,2001,,,,,,,,,,0,
2228,73,sirnak,2002,,,,,,,,0.13,,0,
2229,73,sirnak,2003,,,,,,,,0.12,,0,
2230,73,sirnak,2004,,,,,,,,0.13,,0,
2231,73,sirnak,2005,,,,,,,,0.13,,0,
2232,73,sirnak,2006,,,,,,,,0.126,,0,
2233,73,sirnak,2007,,,,,,,3.6048803,0.126,,0,
2234,73,sirnak,2008,,,,,,,3.588132,0.134,,0,
2235,73,sirnak,2009,,,,,,,3.6097589,0.14,,0,-0.12740248
2236,73,SIRNAK,2010,0,0,430109,0,100,8.266935,3.6819735,0.146,1.0787963,0,-0.11431019
2237,73,SIRNAK,2011,0,0,457997,0,100,8.266935,3.7518873,0.156,1.0327579,0,-0.13597125
2238,73,SIRNAK,2012,0,0,466982,0,100,8.266935,3.8586059,0.162,1.0771294,0,-0.13015383
2239,73,SIRNAK,2013,1,1,475255,0,100,8.266935,3.9254932,0.168,1.071004,1,-0.12926722
2240,73,SIRNAK,2014,1,1,488966,0,100,8.266935,3.9046876,0.17,1.0573332,1,-0.13448337
2241,73,SIRNAK,2015,0,0,490184,0,100,8.266935,3.9803026,0.18,1.054706,0,-0.13984856
2242,73,SIRNAK,2016,0,0,483788,0,100,8.266935,4.0379734,0.192,1.076918,0,-0.13303077
